0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
-1.537927967,-0.748662997,1.129459009,-0.438243405,0.165923998,-0.198628005,2.115359977,-0.004075997,1.281969979,0.253571026,-0.419489995,0.637920007,-1.893368021,-0.772965021,-0.123164017,-0.589416509,0.058977997,1.031070016,1.007516989,-1.105187997,-2.458759949,-0.106624022,0.307868994,0.135285112,0.643981993,3.122830003,0.613694988,0.10098999,0.902920008,-0.030954003,0.844809011,1.384390026,-0.060819212,-2.002789111,-1.472100005,-1.081170022,-1.140200019,0.149581991,1.528768018,-0.048229992,1.560940027,1.112927007,0.150629897,0.425786987,-0.19990002,-0.346769985,-0.012854002,0.09295979,0.78690801,0.747843981,-0.13413997,1.657216031,0.279530004,-0.573270001,-1.524860024,-1.246760003,-0.25575,0.168307597,-0.449769974,0.281118028,1.008500986,0.130779982,0.181180999,0.206802994,-1.449089989,-0.168675002,1.035211992,1.517953184,-0.137658978,-0.032519996,-0.212230012,0.992089987,-0.710563995,-0.444590002,-0.210774034,0.794261003,-0.766630024,-0.241784997,-0.300602007,-0.560700987,1.995090038,0.677410007,0.097359985,-0.672558029,1.216780037,-0.909556003,0.067347016,-1.046899974,0.098719016,-1.072726015,-0.224629968,0.963851988,0.758833997,0.797574997,-0.429229899,-0.439815994,-1.770173021,-0.079889998,-0.817339972,0.581424043,0.6039,0.485619001,-1.841483995,0.315647002,-0.016847998,-1.452058008,-1.07519003,-1.571545012,-0.782479942,-1.007309988,-0.078504009,-0.194579989,-1.521232016,-1.042259991,0.980289981,0.960241958,-0.987460047,0.629184028,0.888277017,-1.449708967,-1.092309989,0.099610001,0.75895803,-0.788871992,-0.450524986,-0.872480005,0.488509983,0.485736005,0.457278021,-1.409975,1.572300017,-1.136530995,0.882992007,0.652467971,0.411040008,-0.388270013,-1.033498968,0.459194995,2.15985997,0.439124018,0.235067004,0.42851501,-0.406678006,-1.601819992,-1.437625997,1.441549987,-0.806299027,0.365771987,-1.627440013,0.787289992,1.607270002,-0.347323995,-6.654799938,0.429049984,1.123359993,-0.462456997,0.027642,0.420431007,0.471628018,1.393999964,0.923379993,-0.835020006,0.01838997,-1.659110025,0.865373008,-1.000919998,-0.994730026,-0.532189015,0.617982894,1.141149983,1.022040993,-0.96061898,-0.487322034,1.52507998,-1.128803,-0.930650041,0.948399976,-0.15939603,-0.318034488,-0.353070021,0.127370022,-0.105387989,-0.30945798,0.912939996,0.47596905,-0.084600003,0.667360034,0.767116003,-0.26404199,-0.098940987,-0.050889013,-0.511711,-0.710886016,1.083402988,-0.446363006,0.124749001,-0.282356007,1.53489998,0.403910011,-1.178429004
0.568149976,-0.305244002,-0.172431003,0.273413993,-0.591872953,-1.25442199,4.037258066,-3.071010023,-1.276400007,-0.158336006,-0.186190812,-0.861853004,-4.825330019,-0.748494977,-0.505614042,0.283995019,-0.533629969,0.381970033,-0.778162969,-0.090900876,-0.545490008,0.645099983,0.609152012,-0.063909963,-0.990913019,5.994110018,0.987226123,3.136559993,0.759389982,-0.439657687,0.314110011,-0.490409712,-1.883289993,-1.646160044,0.134028964,-1.525860012,1.390649169,0.094319999,0.261057014,0.960397609,3.432100058,0.768042604,-0.299676999,0.202290028,0.845099993,-0.763084989,-1.249969989,-1.664177728,0.64463,-0.805000022,1.867008977,1.647319515,0.518926989,-0.374039972,0.711766418,0.800610004,-1.228819989,-0.274142994,0.145809017,0.490869991,1.792022027,0.533935994,-0.227965008,0.26047901,1.141112443,1.195431992,1.335573982,-0.673339989,0.916373044,0.446090005,-0.570439031,-1.109694019,0.936918994,0.301161196,-0.105076008,0.663118996,-0.201291008,0.302935989,1.123088039,-0.869993996,1.213053296,1.373585002,1.251279995,-0.090702005,1.698337407,-1.232265583,1.513614322,-0.717169978,-0.405189991,-2.016506983,-0.691231998,2.125220403,-0.742592501,-1.036698993,0.534756906,0.48063001,-1.163898406,-1.606841002,-0.898709983,-1.028259993,1.306719959,0.215906978,-0.607657005,0.772481998,-0.115251988,-0.906050034,-1.673177011,-0.466052957,0.058135003,0.023487013,1.625386029,-0.758283988,-2.027752027,-0.829508044,0.849804992,-0.954670012,-0.085939992,3.308999911,0.750249582,-0.004649974,-0.634706989,2.005069971,1.194740497,-2.314941972,1.637570985,0.47472205,-0.059302532,0.427224003,-0.679248959,-0.085222036,-0.566789992,-1.113294996,0.930800006,1.688959956,-0.986321986,-3.119730026,-0.393736005,0.597291,-0.623026967,-0.90536199,0.544040974,-0.545252994,0.145824008,0.136380009,0.358050033,-1.458419926,-0.307701099,-0.625948905,1.755570985,-0.954159979,1.568203017,0.088430002,-15.11295024,-0.637280032,1.742570013,1.553826042,1.598428007,-2.863800064,-1.469790075,-0.196537985,0.673819802,0.427841993,0.067593001,0.357320007,0.966892973,-0.939987002,0.153162984,0.271326013,2.768080838,0.436630011,1.521886989,0.156251028,0.283734019,-1.180979952,-0.02418799,-1.374152415,0.956322983,1.268189982,1.062853075,1.338275434,0.768107601,-1.636777006,-0.248949701,-1.018772002,0.508949995,0.99623999,1.702253025,1.237829998,0.265927993,-1.169973305,2.913560033,-0.759189231,0.880837955,0.126842979,1.806372985,-0.568320956,0.513869967,0.517318994,1.113539007,-1.350920007
-0.054272983,0.142528981,0.527639993,-0.458596006,1.047076985,0.468173992,2.309689071,-1.204730041,-0.830938987,-0.153983611,0.340554003,-0.049817979,-4.374010026,-1.548413007,-0.332683966,-0.610509977,-0.20292199,0.523244001,-0.650714982,-1.181443874,-0.737543028,1.083382986,0.318100028,-0.270099983,0.17897702,4.259058949,0.400420018,0.305497002,0.003148995,-0.004505999,0.122352004,-1.075319976,0.314365994,-1.324639983,-0.111611012,-0.731260989,-0.165860984,-0.458717981,-0.660747988,0.789740026,2.410993963,1.078579977,-0.324569978,-0.131731998,1.432573959,-0.620653998,1.117887959,-2.113745705,0.557172984,1.254487008,0.326172031,0.390146001,1.330709003,0.163247023,0.161825009,0.825735018,-0.698699996,1.638920009,0.855476011,0.681876995,1.207887186,-0.519510031,-0.148405078,-0.81684,0.101493996,0.325044997,0.444077995,0.280280013,0.307628952,0.622639053,-1.849947006,-1.330245979,1.272220016,-0.291036287,0.513874985,-0.576000035,0.256749973,-0.733350009,2.317719996,-0.556242999,2.737059996,-0.457917823,1.424270019,0.509613001,0.949550408,-1.71910996,-0.432467697,-1.530829996,-0.042851985,0.142942687,0.406402979,-0.169095606,0.009545021,-0.008135008,0.132129997,0.313378967,-2.170990013,-0.715304006,0.373091977,1.730265994,-0.605769992,0.738816019,-0.17823551,0.398184,-0.468109012,-0.883745022,-0.242808038,-0.267779961,-0.565430976,-0.390679985,-1.291597985,0.372043982,-0.737852991,-1.658237981,-0.360494508,0.274283005,0.638044016,0.721846003,0.580957947,0.560300189,-0.68094901,1.31866993,0.090937514,-0.550536003,0.849671992,-0.771799952,-0.305688037,1.237079993,0.356060021,-1.126644015,0.320172996,0.357938008,0.123749994,0.296215029,-1.126666971,-1.379519984,0.271580003,1.694351025,-1.227445006,-1.954631058,-0.670068994,0.496885993,0.697204992,-0.906314991,1.037660018,-0.269691959,-0.317400085,-1.009522974,0.190592019,-1.030507013,2.022710799,-0.131549004,-19.09622058,-1.057153007,1.175708,-0.286514003,-0.354440033,-0.177979991,-1.204706997,-0.615290975,1.733180271,-1.07662103,0.110180035,-1.43715005,0.490452997,-0.450735018,-0.99097304,0.716477016,1.080472987,1.041226953,-0.63635602,0.491899997,-1.252432968,-2.009898003,-0.573681004,0.009639281,0.029474996,0.07971999,0.695960015,1.154994994,-0.897967003,-0.355790999,-2.054793991,-0.00413999,-0.888469979,1.326629989,0.119587991,-1.368236005,-0.560191004,-1.921272002,1.491495997,-0.631827008,-1.512905985,-0.854709998,1.749924015,-0.548634995,0.116290998,1.039749976,1.656429984,-1.258780964
1.095469981,-0.644248691,-2.376986943,-1.53930302,0.922450989,0.610327929,6.353250049,-3.61860998,1.903943366,-0.48940406,0.605528004,0.372138999,-6.554830156,-2.613858011,-1.344799871,-1.597341005,-1.797939017,-0.045010032,0.15569599,-1.56459298,-1.329642959,-0.79433202,0.643831994,0.724619018,-1.136865802,6.681532117,0.404042982,-0.075583016,-0.209027008,2.412344981,0.773404699,0.152188887,0.348446976,-2.527389992,1.088903937,-2.178390007,0.417850003,-1.299485996,-0.612358006,1.554375969,-0.260889977,2.116965652,2.960313041,0.602571995,4.226760112,-1.436990664,-1.380125709,0.194166005,1.661813021,0.275561127,4.092469856,3.702255975,-2.02257913,3.078808054,-0.976420008,-0.297517983,-0.094630964,-0.897095963,0.710757025,0.412406016,0.546076695,2.472809985,0.103795927,1.813104151,0.205430586,1.986154944,-0.162556972,-1.304453053,1.421630025,1.504122062,-0.049262021,0.777957983,-1.568837993,-0.252128504,1.571883043,-1.215915957,1.359776963,-0.677156994,0.699099973,-1.359297384,3.663156901,1.296187019,3.60922002,0.704385001,0.827260002,-2.154456016,0.498695023,-0.386419996,1.395609036,-1.241527991,-1.130495013,3.020855194,-0.936309934,-1.938550957,0.787409946,-1.483101971,0.163994947,-1.124657287,-1.010279983,-1.007870995,2.521752048,0.269551753,-0.683925964,0.878229003,-0.230615981,-2.509500951,-0.669318065,1.818730019,-0.48208869,-0.733616973,-0.47196205,-1.619015966,-2.112635944,-0.749969989,4.346597029,-0.505862985,-0.120414063,2.168598995,-0.375439654,2.90727292,-0.454770027,3.131507006,1.666329037,-1.97670418,1.981384985,-0.420290988,-0.696378991,1.300953001,-0.043340652,0.625526011,-1.619529562,-0.597319987,0.256850015,2.118933033,-1.544454921,-3.904213026,-0.152150031,1.46113795,0.10091798,-3.632651029,-0.483509988,-1.729408599,-1.726617813,2.058084957,-1.179670043,-0.915041606,-1.470982995,-0.303915827,0.792986007,1.173933037,1.617801027,-1.154089972,-38.89496028,0.8973674,-0.239340082,-0.28548,1.641670056,-2.343501985,-1.172599539,-0.088531014,-1.751326991,0.492555052,1.538845975,-0.440551628,1.401148157,-2.508810908,-4.59563791,-2.4101151,3.039153105,1.511573017,1.87951656,3.094917018,1.633037857,-3.540851988,-3.132118972,-0.928305004,0.292434976,-0.725907266,-0.658939987,0.312996954,1.417794006,2.184177022,-2.753853962,-1.863394009,-1.556623789,2.028032016,0.619809963,1.036068015,0.836566959,-2.610890009,2.980942979,-1.361959997,3.066661962,-0.649339989,0.597682224,0.006733982,0.976608984,1.450436488,0.595311981,-3.174743026
1.845559014,-0.651066005,-0.884449981,-0.192491945,1.409992909,2.109153919,7.283629812,-1.436301015,0.038939998,-0.549654964,0.847023971,0.759779979,-6.797516048,-1.512860045,0.600645967,-1.817766923,-0.33791098,2.142978042,-1.918573022,-1.293196976,-1.467165605,1.636297584,-1.781332001,-0.077365175,0.804100037,10.69290994,1.686592981,0.332755044,1.255963005,1.241113055,2.320788009,-0.958539017,0.946473949,-2.130908012,0.938422985,-1.439438041,-0.671020072,-0.99279392,2.08363261,1.358903545,3.339762146,2.084260941,0.122922975,1.47489899,0.21434596,-1.123270005,1.347629978,0.24663202,-0.240645004,2.516307017,0.840362915,0.450661906,-0.038109977,1.303815991,-1.356168048,1.061768958,-2.938517643,-1.325400978,0.40320405,0.522907946,0.778836974,-0.133390968,0.209804026,0.085104942,-0.790002007,-0.108112033,-0.632567003,-0.219353629,2.987321989,-2.042078044,0.272643497,-0.73194749,-1.605147975,-1.210737602,2.005535996,-0.325220972,1.84791358,-0.224076042,0.371080026,-2.311036956,5.031591911,0.589499965,0.968510956,-0.246704064,3.167797968,1.186069197,1.838086031,-2.312599026,2.560869006,0.076128019,-0.888876056,1.120039963,0.413484989,-1.719279993,1.084137972,0.099306978,0.056129022,-2.753079018,-1.258929994,0.05679597,0.930362955,-1.011257002,2.20620897,-0.258085985,-2.605661977,-2.639802948,2.586140953,-0.619125023,0.984689018,-0.402514003,-1.460789979,-0.676575622,1.33415704,-0.771458043,2.703445025,0.805191975,-0.690809024,0.95542604,0.743564941,0.238736112,-0.113405999,0.371975992,0.196095389,-2.044933036,0.573184036,0.473613061,1.172672277,0.78984993,1.963111334,-0.608822061,0.437195031,-0.877095975,-0.875834946,1.535358001,-3.556360956,-2.857353996,0.429102022,-2.06231495,-0.851360977,1.286655013,-1.774693992,-1.277309991,0.209290308,1.493133996,0.486680035,-1.014833018,-0.085528216,-2.989988001,2.158829067,1.183467969,1.767270932,-1.087086171,-39.34281978,-0.045145985,1.058580774,-0.447826002,2.358510324,-2.231573035,-2.311257016,1.45054502,-1.762615481,-1.000428908,3.146410123,-0.239359987,2.617330037,0.829134014,0.466216841,-3.086597147,4.128845064,0.271146044,2.502679712,0.331883276,0.205581021,-0.387840932,-3.413098019,-1.388926015,2.862381935,0.162814984,1.373558007,0.89170779,3.24432604,2.032264721,-0.280229978,-1.047307983,-1.01410001,2.79374506,3.323545963,0.020974988,-1.556927094,0.339911018,-0.094704956,0.077106938,-0.48696804,-0.680205045,1.740377992,-2.989127121,3.231968043,1.59945638,1.359158985,1.571716949
-0.458130978,1.543846991,-2.014190035,1.25159006,0.726668973,1.239379004,6.354890019,-1.75332533,-0.602064997,0.61021702,-0.918862152,-1.579814024,-2.935800046,-2.046735222,-1.922459982,-1.216876023,-0.136180013,-0.805452015,-1.850322992,-1.248148005,0.260824017,-0.227340952,1.15752003,0.999490004,-0.362378001,10.28923991,0.494853999,0.608424969,-0.048017997,1.610470973,-1.231165063,-1.254110008,-1.589374002,-2.023671325,-1.884170011,0.162841957,-0.862960987,-2.048311986,-0.008841991,1.895541962,0.904816985,-0.072355591,0.302000958,1.876809906,0.924916017,0.597323012,-0.28993994,1.466378024,0.261219978,0.197352,-1.183195986,0.989931973,-1.900789011,0.31593301,-0.190390974,-1.553713974,-1.528207961,-0.814838588,-0.243894497,0.297667272,-0.304146975,-1.188150994,-0.968837013,-0.757364994,0.450974939,-1.962980978,0.021898992,-0.084243982,1.492613979,0.412502137,-0.807766982,-0.684427965,1.348601013,0.294458009,0.122405039,0.518279064,-0.585412988,0.379611038,1.11316601,0.061125025,3.058622014,0.186972003,0.418473974,-1.817934018,2.729163006,1.846242987,1.233100038,-2.218170032,0.902014,-1.123243004,-2.369527984,1.291122019,0.077261984,2.389078092,0.400599116,-1.114635952,-1.372002088,-0.156904204,-0.162099957,1.483441971,-0.052457042,0.895176714,0.596415944,1.530384988,0.129065,0.020734981,0.50991698,1.209887919,0.975654054,-0.167551011,-2.214830405,0.048910324,-1.863077942,-0.108459037,0.981895994,0.439136283,-0.473915979,1.838120013,0.975507025,-0.456847227,-0.454310015,1.30073503,0.036875986,-1.345585906,-1.140797004,-0.613070056,-0.061540763,1.502071001,2.681989998,-0.228701975,-1.563699014,-0.133473944,1.297130976,0.555066967,0.87689056,-0.855777021,1.693670034,1.284002936,-0.378269032,0.25845398,1.698313586,0.676785991,0.091190003,-0.812639015,0.642574023,-0.705029978,0.941961018,-0.169544019,2.113123002,-1.002531023,1.856737997,0.766040012,-31.16690028,0.511851985,-1.071384043,0.34421999,-0.946186017,-1.226133022,1.467660543,0.95931501,1.900178039,-1.993842989,0.384521976,-0.724465948,-0.194387004,-1.429881975,-0.414252006,3.197589934,0.759317044,1.689489946,1.020003021,-1.177373898,0.671810207,-0.583716962,-1.033603011,-0.820419011,-0.678194061,-0.466200017,2.412761033,-1.064894039,1.120419979,-0.274650067,0.126155995,-0.895039037,-1.247659982,2.550458209,0.783899993,-0.949719936,-0.625971034,0.149650998,-0.422039978,0.231949009,-0.94673996,0.854535043,0.802992196,0.27846998,2.443679973,1.873966872,0.652429938,0.117794991
0.637513984,0.748578427,-1.549309999,-0.322900022,0.324653204,0.044548957,1.858393058,-0.976475991,-0.221450016,-0.938849002,0.026520014,0.419815011,-4.310760021,-1.763032486,-1.417124037,0.164042688,-1.701672415,1.891889989,0.593915019,-1.284499988,-0.813749987,1.825139001,-0.137847982,0.463297208,-0.666070029,4.665289909,0.591782013,1.553663924,-0.618371032,1.058540046,-0.75915201,-2.527220011,0.905260012,-1.491081007,1.110089973,-0.435559973,1.475735977,-0.889535986,0.012605406,0.578412009,2.523017978,1.068112966,-0.257844999,1.135410026,-0.969065018,0.278591998,1.190189995,-0.140792996,-1.211152975,0.187227003,1.699730009,1.479182974,-1.062230006,1.289044502,-0.273726,0.487691998,-1.107410005,0.864941016,-0.425952021,-1.459868982,0.897558009,-0.648792963,-0.067542031,1.046401989,0.245758001,-0.452019989,-0.349367999,0.776119024,2.317544021,0.760271038,0.03373,1.34638001,0.117030088,-0.79812391,1.086023029,-0.306601994,0.772844107,-0.830779999,1.046650007,-0.488822002,1.408536006,1.570433043,1.856195942,-0.021160997,1.160149977,-0.568659961,1.134200014,-0.440984011,0.789427973,-0.778873233,0.022887971,1.556374023,2.869870037,1.376039997,-0.715649001,-1.725314975,-1.08844698,-0.533923956,-0.548886999,0.019467995,0.540181987,-1.470247008,-0.938094005,-0.445355297,0.179417968,-0.813613996,0.719620049,-0.217020012,-0.463610197,-0.596677711,0.608630024,-0.419236025,-0.198238984,1.514719032,-0.413689986,1.760700054,-0.864478995,1.070009977,1.339820012,2.464979962,-0.148809984,0.279791299,0.970607026,0.060517011,-0.021363035,0.117871981,-1.197434016,1.776554942,-0.739899,-1.083000049,-0.656648993,1.646369956,-0.751920015,1.410509989,-0.49858199,-0.916783005,-0.218150988,0.877100006,0.010661021,-0.410179991,0.093570009,-0.882289007,1.565462044,1.148320034,0.410961007,0.287056008,0.193649009,-1.317180023,0.297880003,0.650540024,0.693459393,-0.550493948,-16.53279984,-0.018920004,0.050927304,-0.320849129,2.02848006,-2.242400035,-1.002620012,-0.408989996,-0.316799975,1.476050034,-0.52175501,0.216882996,-0.359614789,-0.322750006,-1.875132015,-0.773809955,1.079879984,0.638271008,0.041908011,-1.859640017,-0.812334005,-1.737548001,-0.200812984,-0.033114093,0.537216026,0.229905002,1.70220805,0.317169998,1.441129997,-1.270381976,0.499349998,0.184785016,1.228789985,1.515189961,0.496529009,0.583798021,-0.077181015,0.03862001,-0.37625996,0.234346002,0.883632015,-1.326314014,0.693398993,0.128489986,1.30281698,0.655617909,0.819568997,-0.572458006
0.339603006,0.644490018,0.946070008,0.802288992,-1.761750035,0.988629028,6.770863026,-0.320184002,1.115910001,-0.214848236,-0.716355961,-1.371989973,-6.473429978,-0.132706985,0.637804992,0.918420076,0.817642,0.695271,1.471096028,-1.880634017,1.550979987,1.445057049,0.598379984,-0.140029997,-1.399952982,6.246188914,0.715241954,1.863545008,-0.681874037,0.004905909,1.193060011,0.567002013,-1.562098026,-2.994819969,-1.699673222,-0.150205968,0.414503001,-0.051560976,1.851728017,2.592949994,4.976669878,0.344952997,0.115846013,-2.369110003,1.408495978,-0.895849012,1.537775267,0.654332004,-1.695800982,0.174093008,1.623188987,-0.171598991,0.123216989,0.253081001,-1.810165003,0.276551984,0.185288204,-0.534676984,-0.746309999,-0.234595994,1.051826999,-1.014419027,1.320039995,0.947567958,2.627870999,-0.450359985,-1.799011029,0.417143047,-1.029471019,-0.486881942,0.778710023,0.527141988,0.530811988,-0.839255001,0.68016801,0.47484,-1.329868052,-0.541368199,-0.592423979,-0.919526628,1.897066049,1.303414941,0.272377014,-0.730085004,-0.079330039,-0.718929023,-0.097773986,0.272776954,-0.960587002,-1.069508009,-0.32432702,1.869413011,-0.427189996,0.807464004,0.768665992,-0.854410008,-0.568882994,-0.707766963,1.597697968,-1.423841004,0.277619004,0.789271995,-1.057509974,0.973209031,-1.343885997,-2.658630028,-0.272000769,-0.003477998,-0.615740046,0.002751984,-1.19289301,-0.854787165,0.259513013,0.410922953,0.73184501,0.286839977,1.543790013,2.09004198,-1.037558984,-0.167688983,-1.913182009,1.383299999,1.313270018,-1.389910016,-0.765730988,-0.309178011,-0.184109006,0.717530027,3.316580012,-2.842160031,-0.856674992,1.263475947,0.292740975,-0.309234977,-1.658576783,-0.239470996,-0.088527013,0.514752001,1.616646968,0.701983996,0.181992032,-1.362709999,1.022024004,2.064411998,0.989541017,-1.109339982,-2.397685047,-0.912538975,1.176571019,0.482739985,-1.144816007,1.587784,-23.11610007,0.071823031,-0.116184983,-0.064008005,0.943121977,-1.860470043,0.249305978,-0.703997985,0.079118006,-0.196801981,-0.645489998,0.539103007,-0.264813967,-1.818389963,-0.052996989,0.970982,2.234709017,-0.348950028,1.691260025,-0.698728527,0.197881985,0.288790014,0.750600025,-1.643640012,-0.485988096,-0.457298011,2.08415598,-0.528759986,0.645150021,1.331771024,-1.496532062,-1.666511983,0.070411995,2.192071791,-1.19259806,1.079773384,-0.15775501,-0.358329982,0.426176,2.676753968,-0.270260036,-0.058638006,-0.127165012,-0.693060974,0.423061991,2.211440042,-0.124139003,-0.539490029
2.766296587,-2.450844042,-3.21484942,5.516382015,-3.334051143,2.450074019,15.23829994,-5.588472962,-2.512512039,3.947887033,-0.187709078,-0.742820952,-19.16444453,-7.487515934,2.629982399,2.479961948,1.474199004,-1.048926575,-3.257641992,-1.514325961,4.079395972,2.405085013,2.43171019,-0.195734085,-3.417967682,25.47694013,4.866326868,1.909376178,1.965005979,-2.627974718,3.683557969,2.06410264,-5.55603403,-3.663316971,-0.959014909,-4.918438137,1.313570261,0.757345936,4.369336003,1.418025589,13.89270307,-3.155046795,-0.098106721,1.968830719,0.261870717,-4.362173971,1.430333898,-4.077284034,-0.711262945,-0.173537049,-0.562307,3.281024981,-0.879597467,0.184771046,-0.44577196,0.87939522,-7.62521995,-3.87787196,0.881317049,2.493938029,0.406872091,0.763906379,2.146841001,6.257197007,1.256573003,5.249681255,2.255033566,0.79723808,-0.698034901,0.272450047,-0.413602981,0.715712572,-0.138172057,-4.697092723,2.618714108,2.254795037,-2.019463072,-0.961062488,1.4019238,-5.213251971,8.663622005,0.426436095,2.822946101,2.860104788,6.309904031,-4.97232496,4.743758817,-2.093117834,0.17664204,-0.421316673,1.491655827,6.196151618,0.840993023,-0.413878786,2.111490555,1.10627906,-2.555054042,-3.176732057,-0.977303009,0.378596012,5.480775073,-2.407704547,-0.514602447,2.621336013,0.189356491,-4.543833049,6.037124076,-4.619704042,-1.303549906,-2.266892001,0.450623032,-2.146261631,-6.74373059,-4.731152397,-0.773892,2.289240941,1.361619279,3.120709273,3.935840837,6.456601087,-1.064689007,1.839617047,2.53478495,-1.939952927,0.746305136,-2.88770804,0.428329064,6.16778404,8.109853897,-4.917740036,0.918063436,4.219731911,1.776976509,5.058394928,-6.083524358,-4.3035881,1.605878415,5.165325005,3.248852989,-5.573884979,1.238893954,0.822763032,-0.339791013,5.568529706,-0.868082008,-5.298831332,-0.064797105,-4.148094439,3.267258689,0.594963046,3.56415296,0.697009779,-75.36891025,3.7108461,-1.354552971,1.088811776,1.857396305,-5.564697171,-1.672187228,3.761806003,3.350940822,3.722084372,-3.125586007,-0.056661058,3.614935042,-0.993738919,-4.97469894,-4.688650787,2.737055934,1.600196179,2.459340351,3.424474641,0.005881031,-3.996314943,-4.578034345,-2.797171031,1.313121895,-0.769767346,3.273821935,0.24505205,0.982065534,-3.319973985,-0.009087045,-2.449953996,-0.639050981,5.548772492,4.893799048,-1.599596962,-4.365764428,-0.940485938,3.43431342,1.589301001,2.105556307,-0.546600068,2.778710999,-0.573253656,2.313390004,6.108519018,0.936824988,-5.838709988
0.489827976,0.359449968,-0.299586292,0.295991987,0.44958798,0.125942964,3.622290015,-0.707049003,-0.445858985,-1.202144021,-0.28296401,1.320149973,-2.881260008,-1.259020016,1.195219964,-1.18912001,-0.087110005,0.479026505,-0.118909989,-0.351198567,-0.783684984,-1.233832072,1.128299013,0.272622988,-1.458414276,4.295269966,0.827412814,0.080700428,0.095759928,1.690653107,0.86352998,0.291269973,-0.679793474,-1.427286007,0.414889999,0.473892998,2.001693025,1.292119995,0.957327988,0.714449987,0.64546404,2.103845015,1.500329979,0.195532009,1.302139997,0.529941987,-2.464710027,0.712911595,-0.814149931,0.284160018,0.593019992,0.131329998,-1.344220012,1.506287007,-1.52903799,1.026529782,-0.240403,-1.83611998,-0.169200003,0.911610296,-0.190668205,-0.791840009,-0.303526001,-0.245989963,-1.524057955,-0.408584952,0.76027,0.583866991,0.737824021,0.324140042,-0.093443003,0.580857985,0.643828999,-0.146450989,1.60848999,-0.207505981,0.015289992,-0.063856006,1.308164015,0.122209996,1.433888996,0.547679976,0.279367007,0.717786014,-0.191909984,-1.330121994,1.576857962,-0.452374991,0.552032633,0.594660014,0.296315007,-0.338650599,-0.17606999,-0.618340001,0.121570202,0.229279984,0.364240009,0.238899976,-0.754559018,1.314533971,0.152844999,-1.558499992,-1.267190024,1.098009944,0.404760003,-1.212920008,1.204209998,-0.154633031,0.250466995,-0.620520011,0.150646001,-0.707092002,-1.951849967,-0.123105027,0.667410045,0.194468999,-1.489073016,0.332439989,1.243663021,2.163042981,1.005460009,0.623844013,0.827479009,0.230139986,0.198008977,-0.75450682,-0.88997102,-0.865595991,0.182095997,0.609516982,-0.028469995,0.510359008,0.474029988,1.41010996,-0.530769993,-2.100909993,0.356918286,1.161429003,-0.300104002,-0.642497201,-0.41509273,-0.714920029,0.654942987,-0.298236984,0.653140031,-1.161770031,1.552793995,-1.121458994,1.132989995,1.045624736,0.849369988,-0.237316996,-16.13552028,-0.037160996,0.82285496,-1.110661034,1.514469981,-2.218472958,-2.664234977,1.635800034,0.647596993,0.663622998,-0.296196405,-0.062032819,1.513900027,0.023669995,-0.109870002,-1.411052013,1.314124992,2.159779064,0.830257993,-0.088613972,0.473140001,0.155089021,0.324480042,-0.507149026,1.053489523,0.092635952,0.697989978,0.682730004,-0.568395011,-0.021155983,0.657700017,-0.440542988,-0.187947016,1.758452963,-0.577435981,0.012976008,0.287287988,-0.746970013,0.058276013,-0.535136007,0.764139015,-0.331670016,0.629850011,-0.476898985,0.267994024,0.103330031,-0.080400035,0.183105022
